image,label
ISIC_0028497,4
ISIC_0028498,1
ISIC_0028499,7
ISIC_0028500,1
ISIC_0028501,1
ISIC_0028502,1
ISIC_0028503,4
ISIC_0028504,1
ISIC_0028505,0
ISIC_0028506,1
ISIC_0028507,1
ISIC_0028508,0
ISIC_0028509,1
ISIC_0028510,1
ISIC_0028511,4
ISIC_0028512,0
ISIC_0028513,1
ISIC_0028514,1
ISIC_0028515,1
ISIC_0028516,1
ISIC_0028517,3
ISIC_0028518,1
ISIC_0028519,0
ISIC_0028520,0
ISIC_0028521,1
ISIC_0028522,1
ISIC_0028523,1
ISIC_0028524,1
ISIC_0028525,4
ISIC_0028526,1
ISIC_0028527,1
ISIC_0028528,1
ISIC_0028529,1
ISIC_0028530,1
ISIC_0028531,1
ISIC_0028532,1
ISIC_0028533,1
ISIC_0028534,1
ISIC_0028535,1
ISIC_0028536,1
ISIC_0028537,0
ISIC_0028538,1
ISIC_0028539,1
ISIC_0028540,1
ISIC_0028541,1
ISIC_0028542,2
ISIC_0028543,0
ISIC_0028544,1
ISIC_0028545,1
ISIC_0028546,1
ISIC_0028547,1
ISIC_0028548,0
ISIC_0028549,1
ISIC_0028550,4
ISIC_0028551,1
ISIC_0028552,1
ISIC_0028553,1
ISIC_0028554,1
ISIC_0028555,4
ISIC_0028556,2
ISIC_0028557,1
ISIC_0028558,3
ISIC_0028559,1
ISIC_0028560,4
ISIC_0028561,1
ISIC_0028562,1
ISIC_0028563,1
ISIC_0028564,1
ISIC_0028565,0
ISIC_0028566,1
ISIC_0028567,0
ISIC_0028568,2
ISIC_0028569,1
ISIC_0028570,2
ISIC_0028571,1
ISIC_0028572,1
ISIC_0028573,1
ISIC_0028574,1
ISIC_0028575,1
ISIC_0028576,1
ISIC_0028577,2
ISIC_0028578,1
ISIC_0028579,0
ISIC_0028580,1
ISIC_0028581,1
ISIC_0028582,0
ISIC_0028583,2
ISIC_0028584,0
ISIC_0028585,1
ISIC_0028586,1
ISIC_0028587,4
ISIC_0028588,1
ISIC_0028589,1
ISIC_0028590,1
ISIC_0028591,1
ISIC_0028592,1
ISIC_0028593,4
ISIC_0028594,1
ISIC_0028595,1
ISIC_0028596,1
ISIC_0028597,1
ISIC_0028598,1
ISIC_0028599,1
ISIC_0028600,1
ISIC_0028601,1
ISIC_0028602,1
ISIC_0028603,1
ISIC_0028604,1
ISIC_0028605,1
ISIC_0028606,1
ISIC_0028607,4
ISIC_0028608,1
ISIC_0028609,1
ISIC_0028610,1
ISIC_0028611,4
ISIC_0028612,1
ISIC_0028613,1
ISIC_0028614,1
ISIC_0028615,4
ISIC_0028616,1
ISIC_0028617,1
ISIC_0028618,1
ISIC_0028619,3
ISIC_0028620,1
ISIC_0028621,1
ISIC_0028622,4
ISIC_0028623,4
ISIC_0028624,1
ISIC_0028625,1
ISIC_0028626,1
ISIC_0028627,1
ISIC_0028628,4
ISIC_0028629,1
ISIC_0028630,1
ISIC_0028631,1
ISIC_0028632,1
ISIC_0028633,1
ISIC_0028634,1
ISIC_0028635,1
ISIC_0028636,1
ISIC_0028637,1
ISIC_0028638,1
ISIC_0028639,1
ISIC_0028640,4
ISIC_0028641,1
ISIC_0028642,0
ISIC_0028643,1
ISIC_0028644,7
ISIC_0028645,1
ISIC_0028646,4
ISIC_0028647,1
ISIC_0028648,1
ISIC_0028649,1
ISIC_0028650,4
ISIC_0028651,5
ISIC_0028652,2
ISIC_0028653,2
ISIC_0028654,1
ISIC_0028655,0
ISIC_0028656,4
ISIC_0028657,1
ISIC_0028658,1
ISIC_0028659,7
ISIC_0028660,1
ISIC_0028661,1
ISIC_0028662,4
ISIC_0028663,1
ISIC_0028664,1
ISIC_0028665,1
ISIC_0028666,0
ISIC_0028667,1
ISIC_0028668,1
ISIC_0028669,1
ISIC_0028670,2
ISIC_0028671,2
ISIC_0028672,1
ISIC_0028673,1
ISIC_0028674,1
ISIC_0028675,1
ISIC_0028676,1
ISIC_0028677,2
ISIC_0028678,1
ISIC_0028679,1
ISIC_0028680,6
ISIC_0028681,4
ISIC_0028682,1
ISIC_0028683,1
ISIC_0028684,1
ISIC_0028685,0
ISIC_0028686,1
ISIC_0028687,2
ISIC_0028688,2
ISIC_0028689,1
ISIC_0028690,1
ISIC_0028691,1
ISIC_0028692,1
ISIC_0028693,2
ISIC_0028694,1
ISIC_0028695,1
ISIC_0028696,0
ISIC_0028697,1
ISIC_0028698,1
ISIC_0028699,1
ISIC_0028700,1
ISIC_0028701,4
ISIC_0028702,4
ISIC_0028703,1
ISIC_0028704,1
ISIC_0028705,1
ISIC_0028706,1
ISIC_0028707,4
ISIC_0028708,1
ISIC_0028709,0
ISIC_0028710,4
ISIC_0028711,1
ISIC_0028712,1
ISIC_0028713,1
ISIC_0028714,6
ISIC_0028715,1
ISIC_0028716,1
ISIC_0028717,1
ISIC_0028718,0
ISIC_0028719,2
ISIC_0028720,1
ISIC_0028721,1
ISIC_0028722,1
ISIC_0028723,1
ISIC_0028724,1
ISIC_0028725,1
ISIC_0028726,1
ISIC_0028727,1
ISIC_0028728,2
ISIC_0028729,1
ISIC_0028730,7
ISIC_0028731,1
ISIC_0028732,1
ISIC_0028733,1
ISIC_0028734,1
ISIC_0028735,5
ISIC_0028736,1
ISIC_0028737,1
ISIC_0028738,1
ISIC_0028739,2
ISIC_0028740,1
ISIC_0028741,1
ISIC_0028742,1
ISIC_0028743,1
ISIC_0028744,1
ISIC_0028745,1
ISIC_0028746,0
ISIC_0028747,2
ISIC_0028748,1
ISIC_0028749,4
ISIC_0028750,4
ISIC_0028751,1
ISIC_0028752,1
ISIC_0028753,1
ISIC_0028754,1
ISIC_0028755,1
ISIC_0028756,1
ISIC_0028757,1
ISIC_0028758,1
ISIC_0028759,1
ISIC_0028760,0
ISIC_0028761,1
ISIC_0028762,1
ISIC_0028763,7
ISIC_0028764,0
ISIC_0028765,2
ISIC_0028766,1
ISIC_0028767,1
ISIC_0028768,1
ISIC_0028769,1
ISIC_0028770,1
ISIC_0028771,1
ISIC_0028772,1
ISIC_0028773,0
ISIC_0028774,4
ISIC_0028775,1
ISIC_0028776,1
ISIC_0028777,0
ISIC_0028778,1
ISIC_0028779,1
ISIC_0028780,1
ISIC_0028781,1
ISIC_0028782,1
ISIC_0028783,1
ISIC_0028784,1
ISIC_0028785,1
ISIC_0028786,1
ISIC_0028787,1
ISIC_0028788,1
ISIC_0028789,1
ISIC_0028790,5
ISIC_0028791,1
ISIC_0028792,4
ISIC_0028793,1
ISIC_0028794,1
ISIC_0028795,7
ISIC_0028796,1
ISIC_0028797,4
ISIC_0028798,1
ISIC_0028799,1
ISIC_0028800,1
ISIC_0028801,1
ISIC_0028802,1
ISIC_0028803,1
ISIC_0028804,1
ISIC_0028805,1
ISIC_0028806,1
ISIC_0028807,2
ISIC_0028808,1
ISIC_0028809,1
ISIC_0028810,1
ISIC_0028811,1
ISIC_0028812,1
ISIC_0028813,1
ISIC_0028814,2
ISIC_0028815,2
ISIC_0028816,7
ISIC_0028817,1
ISIC_0028818,2
ISIC_0028819,1
ISIC_0028820,3
ISIC_0028821,1
ISIC_0028822,4
ISIC_0028823,1
ISIC_0028824,1
ISIC_0028825,1
ISIC_0028826,4
ISIC_0028827,1
ISIC_0028828,1
ISIC_0028829,1
ISIC_0028830,4
ISIC_0028831,1
ISIC_0028832,1
ISIC_0028833,1
ISIC_0028834,1
ISIC_0028835,1
ISIC_0028836,1
ISIC_0028837,1
ISIC_0028838,1
ISIC_0028839,1
ISIC_0028840,4
ISIC_0028841,1
ISIC_0028842,4
ISIC_0028843,1
ISIC_0028844,1
ISIC_0028845,1
ISIC_0028846,4
ISIC_0028847,0
ISIC_0028848,1
ISIC_0028849,1
ISIC_0028850,1
ISIC_0028851,1
ISIC_0028852,1
ISIC_0028853,1
ISIC_0028854,3
ISIC_0028855,1
ISIC_0028856,4
ISIC_0028857,1
ISIC_0028858,2
ISIC_0028859,1
ISIC_0028860,0
ISIC_0028861,1
ISIC_0028862,1
ISIC_0028863,1
ISIC_0028864,1
ISIC_0028865,1
ISIC_0028866,1
ISIC_0028867,1
ISIC_0028868,1
ISIC_0028869,1
ISIC_0028870,1
ISIC_0028871,2
ISIC_0028872,7
ISIC_0028873,1
ISIC_0028874,1
ISIC_0028875,1
ISIC_0028876,4
ISIC_0028877,2
ISIC_0028878,0
ISIC_0028879,1
ISIC_0028880,5
ISIC_0028881,4
ISIC_0028882,1
ISIC_0028883,1
ISIC_0028884,1
ISIC_0028885,6
ISIC_0028886,1
ISIC_0028887,1
ISIC_0028888,1
ISIC_0028889,1
ISIC_0028890,2
ISIC_0028891,1
ISIC_0028892,1
ISIC_0028893,1
ISIC_0028894,1
ISIC_0028895,1
ISIC_0028896,1
ISIC_0028897,0
ISIC_0028898,0
ISIC_0028899,0
ISIC_0028900,0
ISIC_0028901,0
ISIC_0028902,1
ISIC_0028903,1
ISIC_0028904,1
ISIC_0028905,1
ISIC_0028906,1
ISIC_0028907,1
ISIC_0028908,1
ISIC_0028909,1
ISIC_0028910,1
ISIC_0028911,1
ISIC_0028912,1
ISIC_0028913,4
ISIC_0028914,1
ISIC_0028915,0
ISIC_0028916,0
ISIC_0028917,1
ISIC_0028918,1
ISIC_0028919,1
ISIC_0028920,4
ISIC_0028921,1
ISIC_0028922,1
ISIC_0028923,1
ISIC_0028924,1
ISIC_0028925,4
ISIC_0028926,5
ISIC_0028927,1
ISIC_0028928,2
ISIC_0028929,0
ISIC_0028930,0
ISIC_0028931,4
ISIC_0028932,1
ISIC_0028933,1
ISIC_0028934,1
ISIC_0028935,1
ISIC_0028936,1
ISIC_0028937,2
ISIC_0028938,1
ISIC_0028939,1
ISIC_0028940,1
ISIC_0028941,3
ISIC_0028942,1
ISIC_0028943,4
ISIC_0028944,1
ISIC_0028945,1
ISIC_0028946,1
ISIC_0028947,1
ISIC_0028948,1
ISIC_0028949,1
ISIC_0028950,1
ISIC_0028951,1
ISIC_0028952,4
ISIC_0028953,1
ISIC_0028954,1
ISIC_0028955,1
ISIC_0028956,1
ISIC_0028957,1
ISIC_0028958,4
ISIC_0028959,1
ISIC_0028960,1
ISIC_0028961,1
ISIC_0028962,1
ISIC_0028963,1
ISIC_0028964,2
ISIC_0028965,0
ISIC_0028966,1
ISIC_0028967,1
ISIC_0028968,0
ISIC_0028969,0
ISIC_0028970,4
ISIC_0028971,1
ISIC_0028972,4
ISIC_0028973,2
ISIC_0028974,1
ISIC_0028975,1
ISIC_0028976,1
ISIC_0028977,4
ISIC_0028978,2
ISIC_0028979,1
ISIC_0028980,2
ISIC_0028981,1
ISIC_0028982,1
ISIC_0028983,1
ISIC_0028984,0
ISIC_0028985,1
ISIC_0028986,1
ISIC_0028987,1
ISIC_0028988,1
ISIC_0028989,2
ISIC_0028990,3
ISIC_0028991,1
ISIC_0028992,4
ISIC_0028993,1
ISIC_0028994,2
ISIC_0028995,4
ISIC_0028996,1
ISIC_0028997,1
ISIC_0028998,1
ISIC_0028999,1
ISIC_0029000,0
ISIC_0029001,1
ISIC_0029002,7
ISIC_0029003,4
ISIC_0029004,1
ISIC_0029005,1
ISIC_0029006,1
ISIC_0029007,1
ISIC_0029008,1
ISIC_0029009,1
ISIC_0029010,4
ISIC_0029011,1
ISIC_0029012,4
ISIC_0029013,0
ISIC_0029014,4
ISIC_0029015,1
ISIC_0029016,1
ISIC_0029017,0
ISIC_0029018,1
ISIC_0029019,1
ISIC_0029020,2
ISIC_0029021,0
ISIC_0029022,4
ISIC_0029023,1
ISIC_0029024,1
ISIC_0029025,3
ISIC_0029026,1
ISIC_0029027,1
ISIC_0029028,0
ISIC_0029029,4
ISIC_0029030,1
ISIC_0029031,4
ISIC_0029032,4
ISIC_0029033,0
ISIC_0029034,2
ISIC_0029035,2
ISIC_0029036,4
ISIC_0029037,1
ISIC_0029038,1
ISIC_0029039,5
ISIC_0029040,4
ISIC_0029041,3
ISIC_0029042,1
ISIC_0029043,7
ISIC_0029044,1
ISIC_0029045,1
ISIC_0029046,1
ISIC_0029047,1
ISIC_0029048,4
ISIC_0029049,1
ISIC_0029050,1
ISIC_0029051,4
ISIC_0029052,5
ISIC_0029053,2
ISIC_0029054,1
ISIC_0029055,1
ISIC_0029056,0
ISIC_0029057,1
ISIC_0029058,1
ISIC_0029059,7
ISIC_0029060,4
ISIC_0029061,4
ISIC_0029062,4
ISIC_0029063,1
ISIC_0029064,1
ISIC_0029065,1
ISIC_0029066,1
ISIC_0029067,7
ISIC_0029068,4
ISIC_0029069,1
ISIC_0029070,4
ISIC_0029071,1
ISIC_0029072,1
ISIC_0029073,1
ISIC_0029074,1
ISIC_0029075,1
ISIC_0029076,1
ISIC_0029077,1
ISIC_0029078,1
ISIC_0029079,1
ISIC_0029080,4
ISIC_0029081,0
ISIC_0029082,2
ISIC_0029083,2
ISIC_0029084,1
ISIC_0029085,1
ISIC_0029086,1
ISIC_0029087,1
ISIC_0029088,1
ISIC_0029089,0
ISIC_0029090,1
ISIC_0029091,1
ISIC_0029092,0
ISIC_0029093,1
ISIC_0029094,0
ISIC_0029095,1
ISIC_0029096,1
ISIC_0029097,1
ISIC_0029098,1
ISIC_0029099,6
ISIC_0029100,4
ISIC_0029101,4
ISIC_0029102,4
ISIC_0029103,1
ISIC_0029104,1
ISIC_0029105,1
ISIC_0029106,1
ISIC_0029107,4
ISIC_0029108,4
ISIC_0029109,1
ISIC_0029110,1
ISIC_0029111,1
ISIC_0029112,1
ISIC_0029113,4
ISIC_0029114,1
ISIC_0029115,4
ISIC_0029116,1
ISIC_0029117,1
ISIC_0029118,1
ISIC_0029119,1
ISIC_0029120,1
ISIC_0029121,1
ISIC_0029122,1
ISIC_0029123,2
ISIC_0029124,1
ISIC_0029125,1
ISIC_0029126,4
ISIC_0029127,1
ISIC_0029128,1
ISIC_0029129,2
ISIC_0029130,5
ISIC_0029131,1
ISIC_0029132,1
ISIC_0029133,3
ISIC_0029134,1
ISIC_0029135,4
ISIC_0029136,1
ISIC_0029137,1
ISIC_0029138,1
ISIC_0029139,4
ISIC_0029140,1
ISIC_0029141,3
ISIC_0029142,1
ISIC_0029143,1
ISIC_0029144,1
ISIC_0029145,1
ISIC_0029146,0
ISIC_0029147,4
ISIC_0029148,1
ISIC_0029149,1
ISIC_0029150,1
ISIC_0029151,1
ISIC_0029152,1
ISIC_0029153,1
ISIC_0029154,1
ISIC_0029155,1
ISIC_0029156,1
ISIC_0029157,0
ISIC_0029158,1
ISIC_0029159,1
ISIC_0029160,1
ISIC_0029161,4
ISIC_0029162,1
ISIC_0029163,0
ISIC_0029164,1
ISIC_0029165,1
ISIC_0029166,4
ISIC_0029167,1
ISIC_0029168,1
ISIC_0029169,1
ISIC_0029170,0
ISIC_0029171,1
ISIC_0029172,0
ISIC_0029173,1
ISIC_0029174,1
ISIC_0029175,1
ISIC_0029176,4
ISIC_0029177,5
ISIC_0029178,1
ISIC_0029179,1
ISIC_0029180,1
ISIC_0029181,1
ISIC_0029182,1
ISIC_0029183,1
ISIC_0029184,1
ISIC_0029185,1
ISIC_0029186,1
ISIC_0029187,1
ISIC_0029188,1
ISIC_0029189,1
ISIC_0029190,1
ISIC_0029191,1
ISIC_0029192,2
ISIC_0029193,2
ISIC_0029194,1
ISIC_0029195,4
ISIC_0029196,1
ISIC_0029197,1
ISIC_0029198,1
ISIC_0029199,1
ISIC_0029200,1
ISIC_0029201,2
ISIC_0029202,4
ISIC_0029203,1
ISIC_0029204,1
ISIC_0029205,1
ISIC_0029206,4
ISIC_0029207,1
ISIC_0029208,1
ISIC_0029209,0
ISIC_0029210,3
ISIC_0029211,1
ISIC_0029212,0
ISIC_0029213,4
ISIC_0029214,1
ISIC_0029215,1
ISIC_0029216,0
ISIC_0029217,4
ISIC_0029218,1
ISIC_0029219,1
ISIC_0029220,2
ISIC_0029221,1
ISIC_0029222,1
ISIC_0029223,1
ISIC_0029224,1
ISIC_0029225,1
ISIC_0029226,1
ISIC_0029227,4
ISIC_0029228,1
ISIC_0029229,1
ISIC_0029230,2
ISIC_0029231,1
ISIC_0029232,4
ISIC_0029233,4
ISIC_0029234,1
ISIC_0029235,4
ISIC_0029236,1
ISIC_0029237,1
ISIC_0029238,0
ISIC_0029239,1
ISIC_0029240,1
ISIC_0029241,0
ISIC_0029242,0
ISIC_0029243,4
ISIC_0029244,1
ISIC_0029245,1
ISIC_0029246,1
ISIC_0029247,1
ISIC_0029248,5
ISIC_0029249,4
ISIC_0029250,1
ISIC_0029251,4
ISIC_0029252,1
ISIC_0029253,1
ISIC_0029254,1
ISIC_0029255,1
ISIC_0029256,1
ISIC_0029257,1
ISIC_0029258,1
ISIC_0029259,1
ISIC_0029260,4
ISIC_0029261,1
ISIC_0029262,1
ISIC_0029263,2
ISIC_0029264,1
ISIC_0029265,0
ISIC_0029266,1
ISIC_0029267,1
ISIC_0029268,7
ISIC_0029269,1
ISIC_0029270,4
ISIC_0029271,0
ISIC_0029272,0
ISIC_0029273,1
ISIC_0029274,1
ISIC_0029275,1
ISIC_0029276,1
ISIC_0029277,1
ISIC_0029278,2
ISIC_0029279,7
ISIC_0029280,1
ISIC_0029281,0
ISIC_0029282,1
ISIC_0029283,1
ISIC_0029284,1
ISIC_0029285,1
ISIC_0029286,1
ISIC_0029287,1
ISIC_0029288,4
ISIC_0029289,4
ISIC_0029290,1
ISIC_0029291,4
ISIC_0029292,1
ISIC_0029293,1
ISIC_0029294,1
ISIC_0029295,1
ISIC_0029296,1
ISIC_0029297,5
ISIC_0029298,1
ISIC_0029299,1
ISIC_0029300,1
ISIC_0029301,4
ISIC_0029302,4
ISIC_0029303,1
ISIC_0029304,1
ISIC_0029305,1
ISIC_0029306,1
ISIC_0029307,1
ISIC_0029308,4
ISIC_0029309,3
ISIC_0029310,1
ISIC_0029311,4
ISIC_0029312,1
ISIC_0029313,1
ISIC_0029314,1
ISIC_0029315,7
ISIC_0029316,0
ISIC_0029317,1
ISIC_0029318,0
ISIC_0029319,0
ISIC_0029320,4
ISIC_0029321,1
ISIC_0029322,1
ISIC_0029323,2
ISIC_0029324,1
ISIC_0029325,1
ISIC_0029326,1
ISIC_0029327,1
ISIC_0029328,1
ISIC_0029329,4
ISIC_0029330,1
ISIC_0029331,2
ISIC_0029332,1
ISIC_0029333,1
ISIC_0029334,1
ISIC_0029335,1
ISIC_0029336,1
ISIC_0029337,2
ISIC_0029338,1
ISIC_0029339,1
ISIC_0029340,4
ISIC_0029341,2
ISIC_0029342,2
ISIC_0029343,0
ISIC_0029344,1
ISIC_0029345,4
ISIC_0029346,1
ISIC_0029347,1
ISIC_0029348,1
ISIC_0029349,1
ISIC_0029350,1
ISIC_0029351,1
ISIC_0029352,2
ISIC_0029353,0
ISIC_0029354,1
ISIC_0029355,1
ISIC_0029356,1
ISIC_0029357,1
ISIC_0029358,4
ISIC_0029359,1
ISIC_0029360,7
ISIC_0029361,1
ISIC_0029362,7
ISIC_0029363,0
ISIC_0029364,1
ISIC_0029365,1
ISIC_0029366,1
ISIC_0029367,1
ISIC_0029368,1
ISIC_0029369,1
ISIC_0029370,0
ISIC_0029371,7
ISIC_0029372,2
ISIC_0029373,1
ISIC_0029374,1
ISIC_0029375,1
ISIC_0029376,1
ISIC_0029377,1
ISIC_0029378,1
ISIC_0029379,1
ISIC_0029380,1
ISIC_0029381,1
ISIC_0029382,1
ISIC_0029383,1
ISIC_0029384,4
ISIC_0029385,1
ISIC_0029386,1
ISIC_0029387,1
ISIC_0029388,1
ISIC_0029389,1
ISIC_0029390,1
ISIC_0029391,2
ISIC_0029392,2
ISIC_0029393,1
ISIC_0029394,4
ISIC_0029395,1
ISIC_0029396,4
ISIC_0029397,0
ISIC_0029398,1
ISIC_0029399,1
ISIC_0029400,1
ISIC_0029401,1
ISIC_0029402,1
ISIC_0029403,1
ISIC_0029404,6
ISIC_0029405,1
ISIC_0029406,4
ISIC_0029407,1
ISIC_0029408,1
ISIC_0029409,1
ISIC_0029410,1
ISIC_0029411,1
ISIC_0029412,2
ISIC_0029413,4
ISIC_0029414,1
ISIC_0029415,1
ISIC_0029416,1
ISIC_0029417,7
ISIC_0029418,4
ISIC_0029419,1
ISIC_0029420,4
ISIC_0029421,1
ISIC_0029422,1
ISIC_0029423,1
ISIC_0029424,1
ISIC_0029425,4
ISIC_0029426,1
ISIC_0029427,4
ISIC_0029428,1
ISIC_0029429,1
ISIC_0029430,1
ISIC_0029431,1
ISIC_0029432,1
ISIC_0029433,1
ISIC_0029434,0
ISIC_0029435,1
ISIC_0029436,1
ISIC_0029437,1
ISIC_0029438,1
ISIC_0029439,6
ISIC_0029440,1
ISIC_0029441,1
ISIC_0029442,1
ISIC_0029443,4
ISIC_0029444,1
ISIC_0029445,1
ISIC_0029446,1
ISIC_0029447,1
ISIC_0029448,6
ISIC_0029449,1
ISIC_0029450,1
ISIC_0029451,1
ISIC_0029452,1
ISIC_0029453,0
ISIC_0029454,0
ISIC_0029455,4
ISIC_0029456,1
ISIC_0029457,1
ISIC_0029458,1
ISIC_0029459,1
ISIC_0029460,3
ISIC_0029461,1
ISIC_0029462,7
ISIC_0029463,1
ISIC_0029464,4
ISIC_0029465,1
ISIC_0029466,2
ISIC_0029467,1
ISIC_0029468,1
ISIC_0029469,1
ISIC_0029470,1
ISIC_0029471,1
ISIC_0029472,4
ISIC_0029473,0
ISIC_0029474,4
ISIC_0029475,1
ISIC_0029476,1
ISIC_0029477,1
ISIC_0029478,1
ISIC_0029479,1
ISIC_0029480,0
ISIC_0029481,1
ISIC_0029482,1
ISIC_0029483,1
ISIC_0029484,1
ISIC_0029485,1
ISIC_0029486,6
ISIC_0029487,1
ISIC_0029488,1
ISIC_0029489,2
ISIC_0029490,1
ISIC_0029491,1
ISIC_0029492,1
ISIC_0029493,1
ISIC_0029494,1
ISIC_0029495,0
ISIC_0029496,1
ISIC_0029497,1
ISIC_0029498,1
ISIC_0029499,1
ISIC_0029500,3
ISIC_0029501,2
ISIC_0029502,0
ISIC_0029503,1
ISIC_0029504,1
ISIC_0029505,4
ISIC_0029506,1
ISIC_0029507,1
ISIC_0029508,1
ISIC_0029509,1
ISIC_0029510,1
ISIC_0029511,1
ISIC_0029512,0
ISIC_0029513,0
ISIC_0029514,6
ISIC_0029515,2
ISIC_0029516,1
ISIC_0029517,1
ISIC_0029518,4
ISIC_0029519,4
ISIC_0029520,1
ISIC_0029521,1
ISIC_0029522,4
ISIC_0029523,1
ISIC_0029524,2
ISIC_0029525,4
ISIC_0029526,1
ISIC_0029527,4
ISIC_0029528,1
ISIC_0029529,1
ISIC_0029530,1
ISIC_0029531,1
ISIC_0029532,1
ISIC_0029533,7
ISIC_0029534,1
ISIC_0029535,1
ISIC_0029536,1
ISIC_0029537,1
ISIC_0029538,0
ISIC_0029539,2
ISIC_0029540,1
ISIC_0029541,7
ISIC_0029542,1
ISIC_0029543,1
ISIC_0029544,1
ISIC_0029545,2
ISIC_0029546,2
ISIC_0029547,0
ISIC_0029548,4
ISIC_0029549,7
ISIC_0029550,1
ISIC_0029551,1
ISIC_0029552,1
ISIC_0029553,1
ISIC_0029554,1
ISIC_0029555,4
ISIC_0029556,1
ISIC_0029557,4
ISIC_0029558,0
ISIC_0029559,4
ISIC_0029560,1
ISIC_0029561,1
ISIC_0029562,0
ISIC_0029563,7
ISIC_0029564,2
ISIC_0029565,1
ISIC_0029566,1
ISIC_0029567,7
ISIC_0029568,4
ISIC_0029569,1
ISIC_0029570,0
ISIC_0029571,0
ISIC_0029572,1
ISIC_0029573,7
ISIC_0029574,0
ISIC_0029575,0
ISIC_0029576,4
ISIC_0029577,1
ISIC_0029578,5
ISIC_0029579,1
ISIC_0029580,4
ISIC_0029581,1
ISIC_0029582,7
ISIC_0029583,1
ISIC_0029584,1
ISIC_0029585,4
ISIC_0029586,1
ISIC_0029587,1
ISIC_0029588,4
ISIC_0029589,1
ISIC_0029590,1
ISIC_0029591,0
ISIC_0029592,1
ISIC_0029593,1
ISIC_0029594,1
ISIC_0029595,1
ISIC_0029596,4
ISIC_0029597,1
ISIC_0029598,7
ISIC_0029599,1
ISIC_0029600,4
ISIC_0029601,1
ISIC_0029602,2
ISIC_0029603,4
ISIC_0029604,1
ISIC_0029605,1
ISIC_0029606,0
ISIC_0029607,1
ISIC_0029608,6
ISIC_0029609,1
ISIC_0029610,7
ISIC_0029611,1
ISIC_0029612,4
ISIC_0029613,4
ISIC_0029614,1
ISIC_0029615,1
ISIC_0029616,1
ISIC_0029617,4
ISIC_0029618,1
ISIC_0029619,1
ISIC_0029620,1
ISIC_0029621,1
ISIC_0029622,1
ISIC_0029623,1
ISIC_0029624,1
ISIC_0029625,1
ISIC_0029626,1
ISIC_0029627,4
ISIC_0029628,1
ISIC_0029629,1
ISIC_0029630,0
ISIC_0029631,1
ISIC_0029632,0
ISIC_0029633,1
ISIC_0029634,7
ISIC_0029635,1
ISIC_0029636,1
ISIC_0029637,1
ISIC_0029638,7
ISIC_0029639,1
ISIC_0029640,1
ISIC_0029641,1
ISIC_0029642,0
ISIC_0029643,1
ISIC_0029644,2
ISIC_0029645,1
ISIC_0029646,1
ISIC_0029647,2
ISIC_0029648,1
ISIC_0029649,1
ISIC_0029650,1
ISIC_0029651,0
ISIC_0029652,0
ISIC_0029653,1
ISIC_0029654,1
ISIC_0029655,2
ISIC_0029656,1
ISIC_0029657,1
ISIC_0029658,1
ISIC_0029659,3
ISIC_0029660,0
ISIC_0029661,1
ISIC_0029662,1
ISIC_0029663,1
ISIC_0029664,1
ISIC_0029665,1
ISIC_0029666,1
ISIC_0029667,1
ISIC_0029668,1
ISIC_0029669,2
ISIC_0029670,1
ISIC_0029671,1
ISIC_0029672,1
ISIC_0029673,1
ISIC_0029674,4
ISIC_0029675,1
ISIC_0029676,4
ISIC_0029677,1
ISIC_0029678,4
ISIC_0029679,1
ISIC_0029680,2
ISIC_0029681,1
ISIC_0029682,4
ISIC_0029683,4
ISIC_0029684,1
ISIC_0029685,1
ISIC_0029686,1
ISIC_0029687,4
ISIC_0029688,1
ISIC_0029689,1
ISIC_0029690,1
ISIC_0029691,1
ISIC_0029692,1
ISIC_0029693,1
ISIC_0029694,1
ISIC_0029695,1
ISIC_0029696,1
ISIC_0029697,1
ISIC_0029698,0
ISIC_0029699,1
ISIC_0029700,1
ISIC_0029701,1
ISIC_0029702,1
ISIC_0029703,1
ISIC_0029704,1
ISIC_0029705,0
ISIC_0029706,1
ISIC_0029707,1
ISIC_0029708,1
ISIC_0029709,1
ISIC_0029710,1
ISIC_0029711,1
ISIC_0029712,1
ISIC_0029713,3
ISIC_0029714,1
ISIC_0029715,7
ISIC_0029716,1
ISIC_0029717,1
ISIC_0029718,1
ISIC_0029719,1
ISIC_0029720,1
ISIC_0029721,1
ISIC_0029722,1
ISIC_0029723,1
ISIC_0029724,1
ISIC_0029725,1
ISIC_0029726,0
ISIC_0029727,1
ISIC_0029728,1
ISIC_0029729,1
ISIC_0029730,1
ISIC_0029731,4
ISIC_0029732,1
ISIC_0029733,1
ISIC_0029734,1
ISIC_0029735,1
ISIC_0029736,1
ISIC_0029737,1
ISIC_0029738,1
ISIC_0029739,1
ISIC_0029740,0
ISIC_0029741,4
ISIC_0029742,6
ISIC_0029743,1
ISIC_0029744,0
ISIC_0029745,2
ISIC_0029746,1
ISIC_0029747,2
ISIC_0029748,1
ISIC_0029749,1
ISIC_0029750,1
ISIC_0029751,1
ISIC_0029752,1
ISIC_0029753,1
ISIC_0029754,1
ISIC_0029755,2
ISIC_0029756,1
ISIC_0029757,1
ISIC_0029758,1
ISIC_0029759,1
ISIC_0029760,5
ISIC_0029761,1
ISIC_0029762,1
ISIC_0029763,1
ISIC_0029764,4
ISIC_0029765,1
ISIC_0029766,1
ISIC_0029767,1
ISIC_0029768,1
